article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0927657001,927657,Hans PQ Runner,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3629,Shoes,F,Menswear,3,Menswear,27,Men Shoes,1020,Shoes,"Trainers with panels in mesh, leather and suede. Padded tongue, lacing at the front and a grosgrain loop front and back. Leather linings and insoles and chunky, patterned soles."
0927751001,927751,Brady trs,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Full-length trousers in sturdy jersey. High waist with concealed elastication, a concealed zip in one side and wide, straight legs with sewn-in creases front and back and a slit at one side."
0927791004,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
0927791005,927791,Endgame sweater,252,Sweater,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Top in lightweight cotton sweatshirt fabric with a rib-trimmed neckline, defined, padded shoulders and long sleeves."
0927797001,927797,Hilma Trench coat,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Double-breasted trenchcoat in softly draping cotton twill with notch lapels and a loose yoke with a button at the front. Detachable soft belt with a plastic buckle at the waist, double-layered shoulders and long, wide sleeves with a tab and buckle at the cuffs. Diagonal welt front pockets, a yoke at the back and a single back vent. Lined."
0927858001,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
0927858002,927858,Lisa LS.,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in soft cotton jersey with a wide, round neckline and long sleeves."
0927865001,927865,Susie rib flare leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Flared leggings in ribbed jersey made from a cotton blend. High waist with covered elastication.
0927922001,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
0927922002,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
0927922003,927922,Roxy Blouse.,258,Blouse,Garment Upper body,1010016,Solid,32,Orange,1,Dusty Light,3,Orange,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in satin crêpe with a boat neck, long sleeves and wide cuffs with metal buttons."
0927936001,927936,City life rollerneck jaq,252,Sweater,Garment Upper body,1010022,Jacquard,13,Beige,2,Medium Dusty,1,Mole,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Jumper in a soft jacquard knit with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem."
0927957001,927957,JENKINS DRESS 19.99,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in woven fabric with a round neckline and an opening with a button at the back of the neck. Long sleeves with narrow elastication and a flounced trim at the cuffs. Elasticated seam at the waist and a layered, tiered skirt. Lined."
0928040001,928040,Bahamas trousers,272,Trousers,Garment Lower body,1010016,Solid,21,Light Yellow,1,Dusty Light,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in soft jersey made from a viscose blend with a high waist, hook-and-eye fastener and zip fly. Rounded front pockets, a welt back pocket and wide, straight legs with creases and a slit at the front."
0928040002,928040,Bahamas trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Trousers in soft jersey made from a viscose blend with a high waist, hook-and-eye fastener and zip fly. Rounded front pockets, a welt back pocket and wide, straight legs with creases and a slit at the front."
0928044001,928044,DIV+ Clover,265,Dress,Garment Full body,1010001,All over pattern,32,Orange,7,Medium,3,Orange,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short chiffon dress with a smocked stand-up collar and flounces at the front that continue over the shoulders and down the back. Long sleeves with smocked cuffs, and a gathered seam at the waist and hem. Lined."
0928070001,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,5,Bright,4,Pink,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
0928070002,928070,IZZY DRESS,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in cotton poplin with a large, frill-trimmed collar and a small opening with a button at the back of the neck. 3/4-length puff sleeves with narrow, buttoned cuffs and a gathered seam at the waist. Unlined."
0928088001,928088,Oakland HW straight denim,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket jeans in washed, sturdy denim. Slim fit with a high waist, zip fly and button and straight legs. The cotton content of the jeans is partly recycled."
0928097001,928097,Cher dress,265,Dress,Garment Full body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lightweight viscose twill with a sheen. A-line style with a high, smocked collar and decorative gathers at the top, an opening with concealed hook-and-eye fasteners at the back and long balloon sleeves with a puff at the shoulders and smocking at the cuffs."
0928097002,928097,Cher dress,265,Dress,Garment Full body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in lightweight viscose twill with a sheen. A-line style with a high, smocked collar and decorative gathers at the top, an opening with concealed hook-and-eye fasteners at the back and long balloon sleeves with a puff at the shoulders and smocking at the cuffs."
0928111001,928111,SPEED POLLY PU BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Smocked blouse in soft imitation leather with a frill trim at the top and hem. Short puff sleeves with elastication and a frill trim. Unlined.
0928152001,928152,Flute skirt,275,Skirt,Garment Lower body,1010001,All over pattern,73,Dark Blue,2,Medium Dusty,2,Blue,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length skirt in soft, patterned viscose jersey. High waist with concealed elastication and a gentle flare to the hem. Unlined."
0928152003,928152,Flute skirt,275,Skirt,Garment Lower body,1010001,All over pattern,23,Dark Yellow,2,Medium Dusty,13,Brown,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, calf-length skirt in soft, patterned viscose jersey. High waist with concealed elastication and a gentle flare to the hem. Unlined."
0928157002,928157,Pam leggings,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,Leggings in sturdy jersey. High waist with concealed elastication and legs with sewn-in creases down the front and a concealed zip at the hems.
0928158002,928158,Stinson overshirt,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Oversized shirt jacket in a felted weave with a collar, concealed fastening down the front and yoke with a pleat at the back. Large, open chest pockets, low dropped shoulders, long sleeves with concealed fasteners at the cuffs, and a rounded hem. Unlined."
0928158003,928158,Stinson overshirt,262,Jacket,Garment Upper body,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Oversized shirt jacket in a felted weave with a collar, concealed fastening down the front and yoke with a pleat at the back. Large, open chest pockets, low dropped shoulders, long sleeves with concealed fasteners at the cuffs, and a rounded hem. Unlined."
0928171001,928171,MC Cypress dress,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Straight-cut, knee-length dress in woven fabric with a small, gathered collar and V-shaped opening at the top. Long sleeves with buttoned cuffs, a narrow detachable belt at the waist, and a rounded hem. Slightly longer at the back. Unlined."
0928206001,928206,Croissant,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in an airy cotton weave with a collar, buttons down the front and yoke at the back. Long puff sleeves with smocking at the elbows and buttoned cuffs, and a rounded hem. Slightly longer at the back."
0928210002,928210,Momo HW slim denim,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1948,Trousers & Skirt,A,Ladieswear,1,Ladieswear,18,Womens Trend,1009,Trousers,"5-pocket jeans in washed, stretch denim with a high waist, button fly and slim legs. The cotton content of the jeans is partly recycled."
0928216002,928216,Leena NW straight slit denim,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"5-pocket jeans in washed cotton denim with a high waist, zip fly and button and straight legs with slits at the hems. The cotton content of the jeans is partly recycled."
0928324001,928324,Alexa puffer vest,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Padded puffer gilet with a stand-up collar, wind flap with press-studs down the front, diagonal welt pockets and a drawstring at the waist. Recycled polyester lining."
0928331001,928331,Tommy Knitted Hood,252,Sweater,Garment Upper body,1010016,Solid,23,Dark Yellow,7,Medium,19,Green,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring."
0928331002,928331,Tommy Knitted Hood,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring."
0928332001,928332,Boilersuit Elastic,268,Dungarees,Garment Full body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Boiler suit in soft, washed cotton denim with a collar, concealed zip down the front and a yoke front and back. Long sleeves, chest, front and back pockets, and wide elastication at the waist. The cotton content of the boiler suit is partly recycled."
0928351001,928351,Navarro,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in an airy cotton weave with a collar, buttons down the front and long puff sleeves with buttoned cuffs."
0928368002,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems."
0928395001,928395,GRAY SLIM PQ COTTON CHINO,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and flap back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
0928395002,928395,GRAY SLIM PQ COTTON CHINO,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and flap back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette."
0928461001,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
0928461002,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
0928461003,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves."
0928719001,928719,DIV+ Audrey,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide dress in woven fabric with a round neckline, small opening at the back with narrow ties at the back of the neck and a frill trim around the shoulder seams. Short puff sleeves with narrow elastication at the hems and a low-cut skirt with gathers to create volume and soft draping."
0928723001,928723,ULRIKA PLEATED,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Flared, pleated, calf-length skirt in airy polyester with a high waist, concealed zip in one side seam and a soft belt with a metal buckle and eyelets."
0928802001,928802,Cool Snook earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal studs and ear cuffs in various designs. One snake-shaped stud with a cuff at one end. The zinc in the metal is recycled.
0928805001,928805,Cool Happie earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings in the shape of a hand decorated with rhinestones and plastic beads.
